,大白菜,上海青,菜心,云南生菜,甜白菜,云南油麦菜,苋菜,菠菜,红薯尖,竹叶菜,黄白菜(2),外地茼蒿,小白菜,木耳菜,娃娃菜,黄心菜(1),东门口小白菜,南瓜尖,牛首油菜,快菜,奶白菜,蔡甸藜蒿,紫苏,茼蒿,本地上海青,萝卜叶,枝江红菜苔,牛首生菜,荠菜,四川红香椿,豌豆尖,白菜苔,随州泡泡青,丝瓜尖,本地黄心油菜,紫贝菜,田七,油菜苔,青菜苔,马齿苋,甘蓝叶,面条菜,薄荷叶,鲜粽子叶,黑油菜,冰草,芥菜,菊花油菜,大芥兰,奶白菜苗,芥兰,蒲公英,黄花菜,小青菜(1),双沟白菜,菜心(份),茼蒿(份),小青菜(2),云南油麦菜(份),菠菜(份),上海青(份),云南生菜(份),枝江红菜苔(份),洪山菜苔,襄甜红菜苔(袋),紫苏(份),马兰头,竹叶菜(份),鱼腥草,春菜,红薯尖(份),蔡甸藜蒿(份),红橡叶,绿牛油,红珊瑚(粗叶),保康高山大白菜,苋菜(份),槐花,奶白菜(份),黄心菜(2),小青菜(份),小白菜(份),鲜粽叶(袋)(2),芝麻苋菜,鲜粽叶,鲜粽叶(袋)(1),艾蒿,鱼腥草(份),外地茼蒿(份),本地小毛白菜,黄白菜(1),龙牙菜,冰草(盒),洪山菜薹珍品手提袋,洪山菜薹莲藕拼装礼盒,白蒿,大白菜秧,鲜粽叶(袋)(3),木耳菜(份)
黄白菜(2),0.04754179150429394,0.4804067867475983,0.4097676884137,0.4497018072218822,0.48782485195225944,0.39222264252519334,0.2076248163906219,0.07796579730249423,0.39049107747780476,0.2771904105065938,1.0,0.13753409910767794,0.5292942370299584,0.18918735086459507,0.07437495350801053,0.22163832374684825,0.02117386729869967,0.018392073903774633,0.11929627561872035,0.15970800751046252,0.008238299048705806,0.05689644735866282,0.052869273825420775,0.2022529871980923,0.02758657633791882,0.02408757168671994,0.20478610397973437,0.0757274013977662,0.035005157404892906,0.02949430843535732,0.03150064690007714,0.061397531989172076,0.09281394595078775,0.02247556731947928,0.13578426970228047,0.008484375960957649,0.050410812825143245,0.018375729774479144,0.0034012636362163815,0.045994029273296703,0.0008306834083689768,0.04727851733040837,0.04621499652275757,0.014752424349862969,0.06430586136524159,0.018275112867097803,0.09505895413004489,0.06261070989920002,0.059922149148129634,0.011314470356024507,0.0019465787110714554,0.028581485914151748,0.04099676301853302,0.20478905911259576,0.015879577801173904,0.0806193879032037,0.1306527676363583,0.10157483133796293,0.1000731821277349,0.1607520711499731,0.019359378652002025,0.12599657193292169,0.09593792113446929,0.043380077042612285,0.01294785740320695,0.05634261270425755,0.04139038118719684,0.10383785864394711,0.05184979005875784,0.042398632286981146,0.11926493662532486,0.026218573463938234,0.018774915871232773,0.01877491587123273,0.01877491587123284,0.12114221932043992,0.08427206583047733,0.04607968659358665,0.09798559964366696,0.01924970203720557,0.022568793548514893,0.1074270435136468,0.01817941826313424,0.005575422796009041,0.008259003685158368,0.01225224916857709,0.03682062312975678,0.08118424052285006,0.005979605905405488,0.037935373631439354,0.11810647146470583,0.1233268197117296,0.06480289395477151,0.021879091134322216,0.03793038461260859,0.04804264625172323,0.022586162613282095,0.0569890394324337,0.10631174058325334
外地茼蒿,0.09611358328264924,0.1230056397415444,0.07581842491059378,0.2954703328404649,0.17947952164115322,0.16665666782092448,0.22942356104890163,0.03728910547469038,0.26629217782621867,0.285398453133025,0.13753409910767794,1.0,0.2612813437016768,0.2890264360437754,0.0774978336909791,0.064999992855114,0.0363235403579277,0.07461875538538795,0.14194734800737568,0.09074516789748052,0.1630477106180663,0.06880220509692635,0.033299159847801074,0.26040058178252157,0.07811889872076931,0.08116059706886068,0.10647427345503534,0.120402994453894,0.042985118326883856,0.06605744028699148,0.05443153661317305,0.07912936359457526,0.09002736510151331,0.029482996918436886,0.12650733007364545,0.0596402273877436,0.03653246140820709,0.04872471479787228,0.02259524780018676,0.021962476455448268,0.013468812313978982,0.03348519159694544,0.01973469591098183,0.08929892246565509,0.03843421187972838,0.156999060152414,0.14443478437660606,0.10145883658205201,0.07942637341557551,0.08799555741598042,0.07671853805074935,0.01865507621878104,0.024265628000428602,0.07474675402840676,0.006022311520409393,0.09996383016499194,0.027760049683681568,0.011171987424358407,0.13967471947534627,0.10681844257756866,0.08130246691938144,0.12646559093939966,0.00380501258687223,0.025928100934272502,0.03320983686030666,0.01771265768056017,0.03565080174564135,0.05666751798849402,0.05318945120523275,0.05602820420204655,0.022565767893538025,0.0030589520150670763,0.00026060129065150927,0.00026060129065151133,0.00026060129065151187,0.12563899138528278,0.030137231761431953,0.1207657656091248,0.0970903175452019,0.1218810591851918,0.08704495671859552,0.0368855030728962,0.11137743552311459,0.05505746907922082,0.17123933669722327,0.02120209745810579,0.019490684990791873,0.026218986081090963,0.05466447541789036,0.06480191465375079,0.07823715256978489,0.08561148590380896,0.014537660193177065,0.013468812313978997,0.023350020721054424,0.0024305731627490197,0.004613476312295082,0.03601757123885027,0.054876500002107566
小白菜,0.008539261073285226,0.45024567324627224,0.5800314009043469,0.5801464131720573,0.47192528414348156,0.4354974367832213,0.268155950434796,0.025508000199002255,0.5843940621316994,0.4547720850633862,0.5292942370299584,0.2612813437016768,1.0,0.28174505938272465,0.052044076837988215,0.2403388533330739,0.015943144518135517,0.05406633187821004,0.12952209854247965,0.1712612504764491,0.1170114893514562,0.15536604506990728,0.030210613577228606,0.2437422758844399,0.12421071916994397,0.08188461325656816,0.24579715314846984,0.033982000730216934,0.040686323528762725,0.1136660458179015,0.06844604550417359,0.1268126907840339,0.11282919553973296,0.016859267244858082,0.16439419716738748,0.047550889857414756,0.1317878059554343,0.007880339594414545,0.0327490539527476,0.06912262762748858,0.019521399590328226,0.07013711432470093,0.05999626405136269,0.1340681775826883,0.05709248887120264,0.06958714236405424,0.07306150615114332,0.03881701357441794,0.05213471207642496,0.01292949135858315,0.003645668993482114,0.03970603909134436,0.03745122168030126,0.1747756485511653,0.008601338890944438,0.23683435525607965,0.1721096526010531,0.12445099956217286,0.3183426790876512,0.3312649332272945,0.22315203924487959,0.32923061091915967,0.12537536361987314,0.04238972944509631,0.029784397812738717,0.04950937524158216,0.0560362596619914,0.10753670128760444,0.05590697825611368,0.033600190499199184,0.10759709214568904,0.05573475129041608,0.010907438509389675,0.010907438509389657,0.010907438509389668,0.19381260986663715,0.10646401700567275,0.009033420329795032,0.2565492281810603,0.1185390846080444,0.1948039109397347,0.11608959175015099,0.0022483508523202475,0.004810056174481125,0.024252454757075003,0.009251662285916227,0.032282791695914866,0.1407151029631347,0.04130562853909996,0.08181989721387592,0.1123947072150821,0.12311737293977279,0.07203329687888864,0.01952139959032828,0.03026157589781885,0.044410119986605115,0.03386384070815925,0.0522030735922397,0.09565544810033716
木耳菜,0.18979486782858226,0.1259356146294045,0.14594319180100376,0.24356288417906766,0.19659670786060696,0.10344261634076261,0.3073626619264868,0.14816350915330334,0.40756253059584213,0.5253184068413523,0.18918735086459507,0.2890264360437754,0.28174505938272465,1.0,0.06484899517723297,0.022812060132737233,0.053939859573814516,0.09209014042817502,0.25115284549727285,0.01753246172064371,0.2600697008184217,0.17257774186016875,0.03195344143759558,0.3123563356339256,0.0539261586477535,0.12156491265998627,0.2680980178587137,0.0651988153711628,0.060206510893301646,0.13054976071877317,0.08756294591875582,0.1501084868818813,0.10496259552472667,0.0631141079459338,0.12434777501695478,0.09961800045936756,0.010338996346927776,0.06824559723071429,0.031647721019950795,0.006332566472275706,0.018864905503685733,0.087131628893924,0.01935783987608086,0.07692498028769451,0.05552124736022469,0.12997612880570972,0.010118251392413026,0.20311492723361868,0.185342497952321,0.048259458028864145,0.022748814136912692,0.02795158803458663,0.07191788149635203,0.20175746596858798,0.023872286640024654,0.10791780713574968,0.1666706135276035,0.1207671473350399,0.037062720222908345,0.0076383601920340174,0.052955417715116845,0.0076179789032316,0.12170971806712447,0.04096418582122261,0.028782764658937584,0.013980542489162301,0.06075443934255289,0.05651448428348987,0.06331732776423325,0.03445889619341866,0.07268559387647608,0.0005014248117826981,0.0005970242141607086,0.0005970242141607059,0.0005970242141607033,0.12004191870147622,0.048927772340503384,0.1349037962792736,0.1125016523502986,0.05776672592049694,0.055839318462457085,0.06378970980946504,0.07549323253491594,0.04227667180095777,0.13763047289092953,0.02954962800225801,0.07834623864188553,0.06956845671399571,0.0605420420594645,0.07766219130094573,0.11017756756888007,0.11991054251526266,0.04293874114693067,0.018864905503685678,0.032704883262395214,0.06607171675435382,0.03272501810104822,0.1486116941146438,0.2638580392747231
娃娃菜,0.010634039761887476,0.0028841497700103818,0.0016342161317439052,0.11183027571376984,0.012102116880265468,0.03660637159015555,0.07857991571682169,0.06728810717169575,0.0624271844988603,0.07022677734524152,0.07437495350801053,0.0774978336909791,0.052044076837988215,0.06484899517723297,1.0,0.07473663780805787,0.13549120538075046,0.009242348524035408,0.0835882530108764,0.012616220744507696,0.06795002317191863,0.007485180607800205,0.025008773273503364,0.204226776876921,0.034835298531373037,0.05238308186944512,0.19809681802829868,0.051828425563251984,0.014690249599905092,0.012681704723122435,0.4113755492047764,0.0418766015589373,0.1863034959341397,0.012475736083741678,0.4188529392503425,0.011623845293998809,0.025687257702295203,0.005651450947580638,0.002639116649956686,0.003901846347496547,0.005872711381941852,0.01238573156549923,0.07446793054462289,0.00821407165080017,0.3581924816789703,0.015165545865164104,0.007544230095340591,0.014849736111226908,0.012765753457637745,0.004855006184440276,0.0022054065839798697,0.006021205830104728,0.04237607139926522,0.025625963250391782,0.01903335416797694,0.22250171997078613,0.13205838987353843,0.09565303410420017,0.15285306645285582,0.1893055898531069,0.11796069181841996,0.21053006619027234,0.09643432394311756,0.03266071108709441,0.0226755317769891,0.08118186942837227,0.04843946366431895,0.09429512423987174,0.067129215831738,0.05640115955259377,0.09339987388858677,0.050729193091137645,0.01504097337684682,0.015040973376846846,0.015040973376846832,0.4686428034188059,0.08953866332083048,0.021975202723956245,0.1758384183376056,0.11766173048737279,0.1493647684089256,0.09230904315644256,0.025676383530754285,0.015040973376846812,0.04074056998968787,0.01866421897661473,0.00038913491051739815,0.2648267038123362,0.05143502972640539,0.43701296386988303,0.1807995609850525,0.19279985895262572,0.05898203109304373,0.023465727001753988,0.051277321315615514,0.03896902256221294,0.030270728480475018,0.029882313927381006,0.050757002332855926
黄心菜(1),0.27109713867896423,0.2981969710822125,0.2607505202023422,0.3341222905511354,0.2182200485869868,0.29170224334075184,0.014991706847143307,0.17668907015367838,0.06840148650637379,0.0037995143175301666,0.22163832374684825,0.064999992855114,0.2403388533330739,0.022812060132737233,0.07473663780805787,1.0,0.033638423706840656,0.04923238453087059,0.14919260562957892,0.0466982143900164,0.09036654941695837,0.036948385830141116,0.022732240692231065,0.08507279412386234,0.04721545032389869,0.06579144930576467,0.03561601571927197,0.01915520721017391,0.0015372485602439866,0.0013015934244004423,0.052085471349439576,0.041424397784936624,0.004069182066432976,0.005976812090598058,0.09382253271248679,0.10774817935302028,0.1278273103320936,0.062216750474735384,0.0072055304229609,0.0026992549367813507,0.04115190554750291,0.011933295518671727,0.03581450203535274,0.008762625666371752,0.024723245770172195,0.0578600172243331,0.11400930293974812,0.06448533320583527,0.05771975668026293,0.005467160772567819,0.0008971492834012408,0.022441337484897156,0.026762957826686657,0.17813700986550862,0.0179966023393134,0.17566661387878438,0.1207005440792987,0.08327071887055594,0.23300729080369484,0.22027323207838745,0.17771340859274157,0.2370929007021458,0.0867914341034171,0.030582000371948605,0.021698464734604406,0.07631833427604008,0.04580095328457973,0.08654188595156324,0.06542677278465532,0.053810294989617306,0.08492300490803244,0.049449889185855536,0.014221687584353099,0.014221687584353111,0.014221687584353082,0.13739476908017637,0.07702653745027095,0.04889608091121722,0.1692854568615798,0.15195147145370858,0.1591769855673803,0.08242222070025305,0.02427778413812784,0.01422168758435306,0.038521420381855284,0.01764757403932152,0.024465081558068133,0.086623668777271,0.05772009240554309,0.006390971834684854,0.08256930112905196,0.09031568015930087,0.019820701461685984,0.014221687584353056,0.024655232550709075,0.0018063643307921454,0.00735499320372335,0.038030869668773525,0.06968669906732927
东门口小白菜,0.030278773936472863,0.08653175676184674,0.08398289990870451,0.16506595439741628,0.03657952308481103,0.12396456852960717,0.23000206135485715,0.15358611714525464,0.008915680825628684,0.020633960242227526,0.02117386729869967,0.0363235403579277,0.015943144518135517,0.053939859573814516,0.13549120538075046,0.033638423706840656,1.0,0.016634780992169248,0.03050990725524919,0.028798753474640865,0.1090833043765081,0.14119447927871015,0.0018645637607681,0.03663296250777128,0.2375064379432782,0.32666093391083045,0.012715677323410748,0.1378650671567814,0.03589884835091547,0.1718891035701028,0.032952382225874606,0.022569504049418765,0.04177990693271615,0.02428615030737768,0.16783864103486626,0.13239112074964396,0.08076438182443267,0.010062687799625672,0.011629099562549858,0.13385934777965283,0.017950255171848558,0.021502108406319137,0.018013294468396578,0.00911643625456559,0.052453863800672074,0.020657576338090698,0.03106151061975527,0.029222424796263583,0.02416752185074567,0.03476963352837191,0.017950255171848537,0.00815548037465404,0.03596503670840676,0.027042932857657846,0.03321593713289344,0.12432611261509757,0.10084922814229645,0.03240047263279906,0.27049124612739983,0.22155843587041,0.12201974777115927,0.3108941820188235,0.0208247809679746,0.001415559195097286,0.02429416906696238,0.18420354501286393,0.10608899923135665,0.0604094062426322,0.1732349730066822,0.13976101944671462,0.08123090927504109,0.014449294812871967,0.043583189505987815,0.043583189505987725,0.04358318950598782,0.20975300401796038,0.08288114901573615,0.07288166775168636,0.26128781104180715,0.2061376554797685,0.20834477207759813,0.10679492276817779,0.00617241478228286,0.05419108673625217,0.04862076468316718,0.022274322599973022,0.030879208544179623,0.1584539812236041,0.07285284401564955,0.08930136082804638,0.10483569354156506,0.11409677273619125,0.08203224776975758,0.017950255171848485,0.03111921232845907,0.06286828074230408,0.031138370945055113,0.04800160395260525,0.08795679295603663
南瓜尖,0.006800875804346696,0.025308518064697045,0.031160828768439043,0.0594501894250678,0.0007890138317442184,0.014726534073025944,0.010549530394847208,0.0010301023758185499,0.07452224208111856,0.031114751417077143,0.018392073903774633,0.07461875538538795,0.05406633187821004,0.09209014042817502,0.009242348524035408,0.04923238453087059,0.016634780992169248,1.0,0.026157919798640936,0.005466844296420825,0.03564833839969429,0.025048719861792485,0.012604812677796354,0.040040166995090325,0.012008020077823867,0.01828380130846639,0.025300396978835175,0.01583274240595651,0.005540540266289738,0.015683294368281888,0.008058032603111574,0.013813823514117982,0.015959061737041032,0.005843343278144883,0.0165102725073806,0.010872602407607845,0.02779358158580755,0.0062803420069278615,0.002912400503628093,0.014024911087588582,0.0017360542408470718,0.008018340395272926,0.008047223204323734,0.00440872094107525,0.005116281847629544,0.5614918958797122,0.005224078596534676,0.0028262391821009193,0.002337355563922634,0.00336273602585296,0.0017360542408470653,0.005336314668606612,0.003478349132204579,0.04229978293542024,0.0021968614924699503,0.024081962916168657,0.015337963149756956,0.011113669148516931,0.03173917602283099,0.03223215181716599,0.022913223600188555,0.0334830012250498,0.011200409785326049,0.003769753763351031,0.0026487511766061676,0.009398792092827169,0.005590963710383719,0.010936984314920458,0.007986705212305868,0.006568671282073172,0.010842185483078583,0.006036392609620599,0.001736054240847066,0.0017360542408470646,0.0017360542408470685,0.02131560375438985,0.010373293387132117,0.0059877678410612785,0.025685559067445973,0.021603506823138108,0.0211373165402493,0.010766083875457053,0.0029636110244566165,0.0017360542408470622,0.004702344557965821,0.0021542552928341795,0.002986474589575625,0.015324835410348722,0.007045943781874033,0.008636757789498234,0.01013915672075848,0.011034839576335172,0.007933727418552305,0.0017360542408470642,0.003009686492890023,0.006080289352577576,0.0030115394134904165,0.004642462589616773,0.008506718258919882
牛首油菜,0.5366595009406305,0.030467811342682564,0.06903966202653959,0.023384666300281437,0.02956697965241823,0.05778449256484447,0.3560555928683444,0.4781863558721251,0.273655040063498,0.3324766896817951,0.11929627561872035,0.14194734800737568,0.12952209854247965,0.25115284549727285,0.0835882530108764,0.14919260562957892,0.03050990725524919,0.026157919798640936,1.0,0.04337065754216124,0.019705346026437243,0.10611286542252583,0.07965655269214246,0.5293634724869809,0.0717709398513731,0.08533442716974131,0.1939798630985873,0.020880469404666997,0.1421195447159233,0.10626286504442226,0.24579977533178682,0.014090849320111884,0.030669368400593748,0.031137926794982188,0.1300323985785493,0.027751481752128396,0.11517499269972675,0.031719120294694356,0.023105235492287157,0.11126521679743086,0.013772811126830403,0.06335071535310731,0.06384183321053369,0.03497614268244536,0.04058950573148619,0.03650089144196116,0.041444700360677,0.022153959753740207,0.018543174493468203,0.026677926912504292,0.013772811126830441,0.03801227520647852,0.0275951318247138,0.1599174484285357,0.023305451640392858,0.11373859468572646,0.12447211796931776,0.219977629025558,0.21245120452104507,0.19112953917894965,0.12659582563300664,0.24253621675507164,0.21388886724169517,0.0029851942239767664,0.03588182703379623,0.0691375791634819,0.04394631675191856,0.08676746136284838,0.06336171982799886,0.05211189074258818,0.08601538439700103,0.04788911160928615,0.013772811126830445,0.013772811126830441,0.013772811126830445,0.16910519133338037,0.08229547627179004,0.04750335191486174,0.20377379081794747,0.17138924127571972,0.16769076771174962,0.08541163997268646,0.02351150899139973,0.013772811126830403,0.03730557601618596,0.017090566970248067,0.02369289477800768,0.1215780352309221,0.05589828395607437,0.06851884634946713,0.08043797665688376,0.0875437862042737,0.062941425847479,0.01377281112683046,0.023877044070536438,0.04823736198972031,0.023891744029133202,0.03683050846324368,0.06748719085648924
快菜,0.008492040034535273,0.21627839263622778,0.29807990539079027,0.053687816672948564,0.1159028445073252,0.10237293980252435,0.05659169678509966,0.05473772290032209,0.20497082060577013,0.08242832106547736,0.15970800751046252,0.09074516789748052,0.1712612504764491,0.01753246172064371,0.012616220744507696,0.0466982143900164,0.028798753474640865,0.005466844296420825,0.04337065754216124,1.0,0.09454415364340506,0.04153156899929685,0.02089917769608727,0.06638786203347993,0.019909676708380713,0.030315120285658533,0.04194885761163611,0.02625118717879345,0.009186390826853635,0.026003397610195215,0.013360472666915948,0.02290375586401893,0.026460628621063888,0.009688447788225045,0.027374553494982683,0.018027118335187147,0.025043626710302285,0.010413005488466586,0.004828852058604214,0.02325374573060146,0.0028784327857105238,0.013294661732158354,0.013342550342179352,0.00730979862336996,0.008482956963353239,0.008502991962165843,0.008661687379109169,0.004685993865058957,0.0038754093787847737,0.005575522583777238,0.0028784327857105225,0.008847778332945784,0.005767212767154217,0.07013437665999653,0.003642465769102406,0.03992865543667731,0.02543082753839463,0.018426814608639132,0.05262455671372217,0.05344192615736534,0.037990848721937524,0.05551587399892724,0.018570633325226554,0.006250370853154192,0.004391713143831536,0.015583494265058426,0.009269994490399096,0.018133865571797008,0.013242209599217,0.010891064537044167,0.017976686113229175,0.010008529679622666,0.0028784327857105285,0.0028784327857105233,0.0028784327857105368,0.03534194453735105,0.01719924820249075,0.009927908276946656,0.04258746852458162,0.03581929692225542,0.03504633870293621,0.017850507243197956,0.004913760720245009,0.002878432785710529,0.007796635857847413,0.003571823343871304,0.0049516692336360815,0.02540906133165648,0.011682397422170213,0.014320017312018147,0.01681104221158918,0.018296112687171115,0.013154370743225674,0.0028784327857105277,0.0049901553027616175,0.0100813118664578,0.004993227503664102,0.007697349662224458,0.014104407661439182
奶白菜,0.002782023316231544,0.11978102996445707,0.06615481392571998,0.32101130615757867,0.09019646253879268,0.11247116965304726,0.3079056276485756,0.2331606091097456,0.13090779562249372,0.2780998730518704,0.008238299048705806,0.1630477106180663,0.1170114893514562,0.2600697008184217,0.06795002317191863,0.09036654941695837,0.1090833043765081,0.03564833839969429,0.019705346026437243,0.09454415364340506,1.0,0.08795478646173512,0.010223707951360036,0.006287539457975299,0.12223356554691164,0.12326528435264231,0.010431689651183006,0.0207067453193461,0.017533359470980066,0.04010207654026104,0.04610077407675978,0.04705439620384974,0.04259663210761554,0.0014088891035202407,0.11753298346486928,0.013087329182328081,0.06680233688406424,0.025728642677608944,0.048281924420796686,0.06763962889437454,0.030023496185429835,0.02724829702893703,0.04062417664503611,0.014789706690046785,0.020297162514835015,0.0009847232702831857,0.031038050565361578,0.005533630700310021,0.01040287148862518,0.02030534503899276,0.005729755150317813,0.02203579938016301,0.02127216172592562,0.30578618817417424,0.0059532978852768715,0.20181620905757067,0.052871478955770074,0.039136586458363945,0.2093323797629553,0.20103856562766723,0.23585654499968017,0.24848029380619654,0.04456335460496036,0.03948391508884486,0.021077456160448253,0.05620892465486489,0.0070385176025901984,0.13647981818268112,0.06709683013182578,0.06425089194038566,0.16000370075043158,0.035393203417652674,0.01137986656054401,0.011379866560544018,0.011379866560544004,0.10870852398451829,0.15596664079199482,0.06309524469134405,0.3653991303862911,0.15627255986101227,0.27404438579211743,0.17774787400061356,0.022903810338745008,0.005961500934971049,0.09089034042557843,0.03539049019288979,0.057735866432394416,0.06660606029814838,0.11259358457545361,0.03710280306365311,0.09634791392959047,0.12417972212179583,0.09299639936613475,0.005605403753674632,0.016247194363393693,0.06984989635258923,0.04628315803881304,0.1274545369202166,0.2174227479445005
蔡甸藜蒿,0.1815143377318656,0.14463365198758674,0.01451754166137193,0.051004499277531645,0.09503491644087385,0.10740212903346041,0.06104192059939912,0.05970166695009677,0.1760804831622794,0.14691959742157878,0.05689644735866282,0.06880220509692635,0.15536604506990728,0.17257774186016875,0.007485180607800205,0.036948385830141116,0.14119447927871015,0.025048719861792485,0.10611286542252583,0.04153156899929685,0.08795478646173512,1.0,0.05576468953647282,0.2839778137013903,0.002488753789781186,0.1561816565592563,0.08283949917620866,0.04327903552486079,0.04825906865878421,0.47059859766949513,0.09894285914885557,0.15282391287226993,0.030227303954889557,0.09003967685975418,0.0867741244085523,0.16575640085291424,0.08479483387613443,0.09884540039235012,0.07382889627936315,0.13014347179759747,0.016614582600905734,0.2454749863933082,0.07820835142411536,0.03349301498906592,0.038868349097448074,0.03896014814009091,0.03968728006974292,0.021470914706092654,0.017756870072648406,0.025546676603826025,0.013188789104066284,0.05469762213170181,0.026424988376270178,0.08984583135788649,0.010239949684665989,0.0906379468046943,0.021491606347298818,0.0706970893191134,0.04780945885990691,0.006476270887537389,0.08483716463364524,0.037630208667851384,0.053774201477824676,0.028638786847372952,0.0119420675317164,0.03829845966118904,0.05155081434460146,0.05457743491389506,0.10278636991750294,0.09726871370190966,0.07762100643617821,0.03495518629556782,0.013188789104066317,0.013188789104066316,0.013188789104066304,0.13499881797551744,0.0788058204510577,0.04548902067791128,0.06671490185557871,0.14308872904615935,0.10588814834908655,0.07568212637358075,0.022514527408413806,0.013188789104066293,0.035723671075740614,0.016365858891393643,0.022688221715553947,0.016591777904774115,0.02168730551749271,0.06561337448363103,0.07702708621472182,0.08383158114833918,0.01628004012776212,0.013188789104066324,0.02286456234496207,0.05225760547545594,0.054662738800667264,0.0352687482783362,0.06462546529068271
